event_id,match_id,minute,second,team_name,player_name,event_type,xg,shot_outcome,shot_type,body_part,technique,play_pattern,x,y,end_x,end_y,end_z,is_goal
3a505216-608e-4955-b11a-852787bf85aa,3890371,72,16,FC Köln,Simon Zoller,Shot,0.06389264,Blocked,Open Play,Right Foot,Normal,Regular Play,99.8,48.6,106.6,45.7,,0
99f659f6-0f22-44ef-a3af-4f47698db6bc,3890371,80,26,FC Köln,Yūya Ōsako,Shot,0.04671793,Blocked,Open Play,Left Foot,Half Volley,From Throw In,106.6,30.8,107.9,31.7,,0
68e51214-dc6a-4520-9a7a-20f720f66861,3890371,85,41,FSV Mainz 05,Yunus Mallı,Shot,0.021296091,Saved,Open Play,Left Foot,Normal,Regular Play,99.4,57.5,117.9,42.7,0.4,0
9166a6b0-b934-45c0-bdc2-cdc66b4d9101,3890371,87,21,FC Köln,Jonas Hector,Shot,0.014938151,Off T,Open Play,Right Foot,Half Volley,From Corner,89.2,37.4,120.0,43.3,7.1,0
13e75387-356f-4d9a-92f0-5becf12eea36,3890371,89,49,FC Köln,Matthias Lehmann,Shot,0.0212971,Off T,Open Play,Right Foot,Normal,From Free Kick,89.5,41.1,120.0,44.1,4.7,0
976fd783-dbf9-40d7-b66f-96eb8a9a5d6a,3890370,1,8,Bayer Leverkusen,Kevin Kampl,Shot,0.02013389,Saved,Open Play,Right Foot,Half Volley,From Free Kick,92.3,37.1,116.8,39.4,2.3,0
60c51a9a-cea5-4a24-949f-cff54633bf75,3890370,5,3,Bayer Leverkusen,Admir Mehmedi,Shot,0.18980916,Saved,Open Play,Right Foot,Normal,From Throw In,111.4,51.4,112.5,50.3,0.0,0
f657b0c9-0f06-4c40-b24f-b2fd41999184,3890370,10,56,Bayer Leverkusen,Giulio Donati,Shot,0.01370499,Blocked,Open Play,Right Foot,Normal,From Throw In,93.8,56.1,102.5,50.3,,0
6146a3d5-d02d-4707-9e6e-55f4647cf90b,3890370,16,0,Bayer Leverkusen,Hakan Çalhanoğlu,Shot,0.024741,Saved,Open Play,Right Foot,Normal,From Throw In,97.6,24.7,116.7,37.0,1.2,0
b80554fd-86c0-4264-a247-7d10ae28c4e2,3890370,22,47,Bayer Leverkusen,Javier Hernández Balcázar,Shot,0.92671907,Goal,Open Play,Right Foot,Normal,Regular Play,114.0,39.6,120.0,39.6,0.2,1
0a8778cf-c733-4106-a751-a9be6acc65f0,3890370,24,54,Eintracht Frankfurt,Aleksandar Ignjovski,Shot,0.052837487,Blocked,Open Play,Right Foot,Volley,From Throw In,108.8,43.0,109.8,42.8,,0
0127ca60-108b-4c80-8a46-3555c0e8e43e,3890370,28,18,Bayer Leverkusen,Kevin Kampl,Shot,0.05456891,Saved,Open Play,Right Foot,Normal,Regular Play,98.7,31.7,114.8,39.2,1.0,0
23123347-d919-4cfe-95a0-e4286e09bf2f,3890370,33,10,Eintracht Frankfurt,Alexander Meier,Shot,0.10473782,Wayward,Open Play,Head,Normal,From Corner,112.6,42.2,111.7,25.2,,0
1b759944-da74-46c9-a327-08f1f31f6a95,3890370,38,12,Bayer Leverkusen,Javier Hernández Balcázar,Shot,0.27849498,Goal,Open Play,Left Foot,Normal,Regular Play,107.2,29.0,120.0,39.9,0.2,1
d22da148-4100-4287-a724-df7c7b84083d,3890370,42,7,Eintracht Frankfurt,Slobodan Medojević,Shot,0.11563285,Off T,Open Play,Head,Normal,From Corner,114.5,35.1,120.0,34.6,4.7,0
a3e42f14-6afd-48b1-96d9-db6dba339f8c,3890370,44,3,Eintracht Frankfurt,Slobodan Medojević,Shot,0.15441605,Goal,Open Play,Head,Normal,From Free Kick,114.5,42.7,120.0,40.9,1.5,1
cc7fc85c-bf60-4514-a6b2-c4f2944beccb,3890370,50,19,Bayer Leverkusen,Karim Bellarabi,Shot,0.01667424,Off T,Open Play,Right Foot,Normal,From Counter,96.8,54.8,120.0,45.8,2.0,0
ed177596-67a5-421a-8c71-489001dfa6bc,3890370,58,45,Eintracht Frankfurt,Stefan Aigner,Shot,0.17665288,Off T,Open Play,Right Foot,Normal,Regular Play,104.4,50.2,120.0,44.1,4.6,0
36e8fbfe-fdaa-4e95-875d-7b5921d28dc7,3890370,59,30,Eintracht Frankfurt,Marc Stendera,Shot,0.03649743,Blocked,Open Play,Right Foot,Normal,Regular Play,105.6,52.8,107.3,51.4,,0
d4c9e2a9-1d63-448c-b4d4-24cd9a89012e,3890370,63,12,Bayer Leverkusen,Stefan Kießling,Shot,0.09617881,Saved,Open Play,Head,Normal,From Free Kick,110.2,40.1,118.2,39.5,1.9,0
0d24909e-eff8-4d07-aae5-5245ad83f908,3890370,63,43,Bayer Leverkusen,Christoph Kramer,Shot,0.043818757,Saved,Open Play,Right Foot,Half Volley,Regular Play,106.0,55.0,115.0,46.7,0.5,0
fd8f442d-b972-4690-8ff6-52db76f6775e,3890370,64,32,Bayer Leverkusen,Hakan Çalhanoğlu,Shot,0.050066058,Off T,Open Play,Right Foot,Volley,From Throw In,98.5,41.0,120.0,34.2,0.8,0
cb7741dd-e714-4f36-ad1d-106f97b645d1,3890370,71,23,Bayer Leverkusen,Hakan Çalhanoğlu,Shot,0.050128944,Goal,Open Play,Right Foot,Normal,From Throw In,100.2,28.3,120.0,43.4,1.1,1
c68ea8cd-b01e-482d-850d-75bb6c643a2f,3890370,73,35,Eintracht Frankfurt,Makoto Hasebe,Shot,0.015044529,Blocked,Open Play,Right Foot,Half Volley,From Free Kick,96.3,54.8,100.0,53.0,,0
591d64a8-1d39-410e-97cb-db742f9ece5f,3890370,77,23,Eintracht Frankfurt,Marc Stendera,Shot,0.062651336,Blocked,Open Play,Right Foot,Normal,From Free Kick,108.7,33.3,109.4,33.6,,0
3cc86a98-c316-4a94-b786-9138d794f2a4,3890370,78,33,Bayer Leverkusen,Hakan Çalhanoğlu,Shot,0.10529689,Blocked,Open Play,Left Foot,Normal,From Free Kick,107.2,48.0,109.4,46.8,,0
f067297c-ea99-44ab-bb45-282796fe882e,3890370,79,6,Bayer Leverkusen,Stefan Kießling,Shot,0.048214864,Wayward,Open Play,Head,Normal,From Corner,110.8,46.7,106.0,33.2,,0
878150a4-9099-4154-a648-d7972ab59267,3890370,81,47,Bayer Leverkusen,Stefan Kießling,Shot,0.09246232,Saved,Open Play,Head,Diving Header,Regular Play,109.6,43.9,117.6,41.9,1.5,0
fea10e60-afee-4b11-987d-4b90a9665fe9,3890370,89,28,Eintracht Frankfurt,Stefan Aigner,Shot,0.17966765,Off T,Open Play,Left Foot,Normal,Regular Play,105.9,44.1,120.0,40.1,4.0,0
e215a557-63a9-40a1-b476-b21928efcb3b,3890370,92,7,Bayer Leverkusen,Wendell Nascimento Borges,Shot,0.035746112,Off T,Open Play,Left Foot,Normal,Regular Play,103.2,25.7,120.0,33.4,2.0,0
8551890c-6d17-4e1a-a423-2b23df892cbf,3890369,8,45,Bayern Munich,Arturo Erasmo Vidal Pardo,Shot,0.061093736,Wayward,Open Play,Right Foot,Normal,From Corner,106.8,29.2,107.9,35.4,,0
2d417821-f498-48b0-add0-4a256ca6f546,3890369,8,47,Bayern Munich,David Olatukunbo Alaba,Shot,0.020506218,Blocked,Open Play,Left Foot,Normal,From Corner,94.9,25.1,105.9,31.8,,0
1f36d9b3-8123-43fe-b4c4-967bebf6ab6f,3890369,11,33,Bayern Munich,Robert Lewandowski,Shot,0.021146037,Off T,Open Play,Right Foot,Normal,From Free Kick,104.1,23.2,120.0,44.9,0.8,0
272196a6-0f52-4be0-8adf-acbb7cefaa53,3890369,14,33,Bayern Munich,Douglas Costa de Souza,Shot,0.032648623,Blocked,Open Play,Left Foot,Volley,From Free Kick,109.1,25.2,111.5,28.7,,0
08a6da32-6d7e-4c69-87f9-6f2a34c24bcf,3890369,14,38,Bayern Munich,Arturo Erasmo Vidal Pardo,Shot,0.03861956,Blocked,Open Play,Right Foot,Volley,From Free Kick,99.2,32.2,106.9,36.2,,0
1084b390-07fe-4472-8261-e89495ca5f14,3890369,16,54,Schalke 04,Max Meyer,Shot,0.09974132,Goal,Open Play,Right Foot,Normal,From Counter,100.8,31.0,120.0,41.9,0.2,1
b67ac954-fcb3-4b90-8bc5-7c7b9c75d1d9,3890369,25,4,Bayern Munich,Douglas Costa de Souza,Shot,0.019645877,Off T,Open Play,Left Foot,Half Volley,From Throw In,93.9,32.8,120.0,35.2,6.8,0
356a2cec-a0ad-46f7-86fd-f55332480894,3890369,29,4,Bayern Munich,Robert Lewandowski,Shot,0.029663654,Saved,Open Play,Right Foot,Normal,From Throw In,97.4,28.0,117.6,40.2,0.5,0
b3cef255-f239-4d31-aa5e-2248cf8e5ebd,3890369,34,52,Schalke 04,Leon Goretzka,Shot,0.0367015,Blocked,Open Play,Right Foot,Normal,From Counter,91.8,46.5,101.8,42.9,,0
9ddee0d7-12ff-43cb-91c0-da562fef4af8,3890369,35,6,Bayern Munich,Douglas Costa de Souza,Shot,0.04490292,Off T,Open Play,Right Foot,Normal,From Counter,96.0,39.5,120.0,40.6,4.9,0
b91a9599-6114-41c8-83e9-dd02a6d497f0,3890369,37,22,Bayern Munich,Thomas Müller,Shot,0.11037111,Blocked,Open Play,Right Foot,Normal,Regular Play,103.5,39.7,105.5,39.5,,0
5fdc21d2-9aa9-4d8e-87f5-369b0d204045,3890369,41,59,Bayern Munich,Thomas Müller,Shot,0.03502569,Saved,Open Play,Right Foot,Normal,From Corner,106.8,27.7,116.7,38.6,0.1,0
8208f17d-b94f-4f61-8b14-c1146d520c49,3890369,45,10,Schalke 04,Pierre-Emile Højbjerg,Shot,0.012298724,Off T,Open Play,Right Foot,Half Volley,From Corner,90.8,30.8,120.0,43.7,7.8,0
dc962cf2-384e-4081-b75c-061ff3406f9e,3890369,50,24,Bayern Munich,Robert Lewandowski,Shot,0.016661728,Wayward,Open Play,Left Foot,Half Volley,From Counter,114.3,26.1,116.3,34.8,,0
fb093f64-8db0-4ffe-b52c-96e4347fe082,3890369,55,53,Schalke 04,Leroy Sané,Shot,0.048524033,Off T,Open Play,Left Foot,Normal,Regular Play,106.5,54.3,120.0,27.3,0.9,0
896c9dae-9147-4390-8be8-f6e5dd544bdd,3890369,56,41,Bayern Munich,Thomas Müller,Shot,0.024652183,Saved,Open Play,Right Foot,Normal,From Goal Kick,91.5,27.2,118.6,38.0,1.0,0
c3fbc4ca-dbf9-4990-8353-aca0cb79b678,3890369,58,6,Bayern Munich,Medhi Amine El Mouttaqi Benatia,Shot,0.13128906,Off T,Open Play,Head,Normal,From Free Kick,111.6,40.6,120.0,40.2,5.9,0
bb339092-35b9-4f29-8da6-847f32ad0e42,3890369,62,44,Bayern Munich,David Olatukunbo Alaba,Shot,0.025295552,Blocked,Free Kick,Left Foot,Normal,From Free Kick,87.1,45.4,97.7,44.6,,0
1072ce16-d231-416b-b5fa-61be58778a4d,3890369,64,24,Bayern Munich,Arjen Robben,Shot,0.05314343,Blocked,Open Play,Left Foot,Normal,Regular Play,110.0,31.7,110.9,32.3,,0
5ee25b19-5c28-46bf-867d-41089738b8c3,3890369,65,35,Bayern Munich,Robert Lewandowski,Shot,0.0399758,Blocked,Open Play,Right Foot,Normal,From Counter,99.0,33.6,101.9,34.4,,0
9ce3a33a-8d36-40dd-9efc-c4dfdce756db,3890369,66,40,Bayern Munich,Robert Lewandowski,Shot,0.016404364,Blocked,Open Play,Right Foot,Half Volley,Regular Play,97.7,24.9,99.5,26.0,,0
55928bee-8214-4ab6-a6bb-1c4a1446c468,3890369,68,32,Bayern Munich,Javier Martínez Aginaga,Shot,0.20820019,Goal,Open Play,Head,Normal,From Counter,112.8,38.7,120.0,40.5,0.8,1
103dc7dc-2b4c-4e7f-a2ea-98663aa8048f,3890369,70,31,Bayern Munich,Philipp Lahm,Shot,0.15692012,Saved,Open Play,Left Foot,Normal,Regular Play,110.5,51.5,117.1,42.7,0.1,0
f37751d6-46cd-43f4-9d3f-16dd34ef21ae,3890369,70,50,Bayern Munich,Arjen Robben,Shot,0.073634006,Wayward,Open Play,Right Foot,Normal,Regular Play,105.6,48.4,114.2,30.2,,0
0b658b2f-8dde-4227-a66e-85d3ef1435e8,3890369,75,3,Bayern Munich,Arjen Robben,Shot,0.3604707,Off T,Open Play,Head,Normal,Regular Play,115.0,36.3,120.0,43.2,4.8,0
6ee0b9a4-cd9e-4fbf-94ed-f93454f4b94c,3890369,87,26,Schalke 04,Joël Andre Job Matip,Shot,0.12581336,Off T,Open Play,Right Foot,Volley,From Free Kick,105.1,36.0,120.0,45.4,0.8,0
e2eb1099-be40-4dcb-beb6-9ca3554bb0b2,3890369,89,56,Bayern Munich,Robert Lewandowski,Shot,0.42439038,Post,Open Play,Right Foot,Normal,From Counter,102.6,37.3,120.0,44.2,0.2,0
e45e8b73-039b-464d-8f2d-5e0b445d63eb,3890369,90,47,Bayern Munich,Robert Lewandowski,Shot,0.035167806,Saved,Open Play,Right Foot,Normal,From Free Kick,97.6,31.0,117.2,39.8,0.1,0
01abf5fe-bdd3-4174-8d9a-42e7346ed5d1,3890369,91,17,Bayern Munich,Thomas Müller,Shot,0.095600635,Goal,Open Play,Left Foot,Normal,Regular Play,110.4,27.7,120.0,43.6,0.1,1
5648d966-2fdb-4d56-abb6-a0057dfc7a3a,3890368,2,55,Wolfsburg,Adelino André Vieira Freitas,Shot,0.024049412,Saved,Open Play,Left Foot,Normal,Regular Play,101.4,57.6,119.2,39.9,1.9,0
e7969012-cfae-4ca9-8fa2-ae61135a6e26,3890368,3,26,Wolfsburg,Ronaldo Aparecido Rodrigues,Shot,0.06315112,Off T,Open Play,Head,Normal,From Corner,108.2,42.3,120.0,37.9,3.8,0
18047e42-42a0-4e78-ac86-6d9be4126ad9,3890368,5,14,Wolfsburg,Bas Dost,Shot,0.116221145,Blocked,Open Play,Head,Normal,Regular Play,112.5,41.8,113.2,41.5,,0
8bc1fe09-fa46-4fb3-b8fb-25127f498950,3890368,12,59,Werder Bremen,Anthony Ujah,Shot,0.06791334,Blocked,Open Play,Left Foot,Normal,Regular Play,111.9,33.3,112.7,33.7,,0
c009ca27-bf60-4ab2-ab54-91762ed1f7ba,3890368,13,58,Wolfsburg,Bas Dost,Shot,0.09138729,Off T,Open Play,Head,Normal,Regular Play,112.3,43.8,120.0,45.3,2.3,0
7ed93b36-1430-4336-bd4c-5182c7462b11,3890368,26,21,Wolfsburg,Luiz Gustavo Dias,Shot,0.08561285,Post,Open Play,Head,Normal,From Free Kick,109.5,38.4,120.0,36.1,1.8,0
2a1e2285-df02-4e84-91a8-eac0616dff1d,3890368,38,50,Werder Bremen,Fin Bartels,Shot,0.025232706,Saved Off Target,Open Play,Right Foot,Normal,From Throw In,96.8,25.3,118.9,35.1,0.7,0
40c9d031-58f3-406d-b1a6-0c618163053f,3890368,39,25,Werder Bremen,Santiago García,Shot,0.008871863,Blocked,Open Play,Left Foot,Half Volley,From Corner,101.4,19.9,107.5,27.6,,0
c48146ea-bd0f-4e38-8d27-84ab5b327ba7,3890368,40,43,Wolfsburg,Bas Dost,Shot,0.08061738,Blocked,Open Play,Right Foot,Normal,Regular Play,108.7,37.1,110.1,37.7,,0
c3bc79a8-2adf-4115-a09b-5117989c897e,3890368,43,9,Wolfsburg,Max Kruse,Shot,0.08160518,Goal,Open Play,Head,Normal,From Free Kick,111.2,38.1,120.0,43.1,0.7,1
4ca823f7-0c9b-4aed-a36a-386c2237ebc3,3890368,45,23,Werder Bremen,Jannik Vestergaard,Shot,0.04146106,Off T,Open Play,Head,Normal,From Free Kick,111.5,33.5,120.0,38.2,4.2,0
6669d0da-f2c7-4135-a5e3-4373fad63b3c,3890368,50,25,Wolfsburg,Marcel Schäfer,Shot,0.0048504453,Saved,Open Play,Left Foot,Normal,Regular Play,91.6,16.6,118.3,38.4,0.2,0
2f6c468a-8c48-465f-8805-ad7cd308e52d,3890368,51,2,Wolfsburg,Dante Bonfim da Costa Santos,Shot,0.045829445,Saved,Open Play,Head,Normal,From Corner,107.5,38.5,118.6,42.0,1.4,0
cea7be53-5b3f-4067-b41b-41bd6db5ef0e,3890368,51,31,Wolfsburg,Adelino André Vieira Freitas,Shot,0.0075149722,Blocked,Open Play,Right Foot,Normal,From Corner,103.5,63.8,107.9,57.1,,0
486dfb86-b5ac-4650-bbdb-b6a15d06c2a1,3890368,54,23,Werder Bremen,Jannik Vestergaard,Shot,0.006047109,Blocked,Open Play,Right Foot,Normal,From Free Kick,82.8,40.2,94.1,40.3,,0
9dbd7daa-863f-40fe-bcfb-c5627e19e07b,3890368,55,19,Wolfsburg,Adelino André Vieira Freitas,Shot,0.32311326,Goal,Open Play,Right Foot,Volley,From Goal Kick,113.6,45.0,120.0,38.3,1.8,1
1c1c34d5-e91c-4999-9d2c-3302bae71ca2,3890368,61,2,Wolfsburg,Marcel Schäfer,Shot,0.041463107,Saved,Open Play,Right Foot,Normal,From Throw In,106.9,23.5,117.7,35.6,0.2,0
1093a2fe-0644-488e-88a1-acbc41712899,3890368,65,10,Wolfsburg,André Schürrle,Shot,0.09819422,Saved,Open Play,Head,Normal,Regular Play,108.3,41.3,115.5,40.4,1.8,0
d7618a92-e179-4fb4-88e4-b6eca2337005,3890368,66,9,Wolfsburg,Josuha Guilavogui,Shot,0.19668955,Goal,Open Play,Right Foot,Volley,From Corner,111.7,38.4,120.0,41.2,0.3,1
8ca1ca38-0ee1-4382-9d0c-b2c4a84e0ed2,3890368,67,55,Werder Bremen,Fin Bartels,Shot,0.40498933,Saved,Open Play,Right Foot,Normal,From Throw In,108.5,35.7,113.4,37.9,0.2,0
48526adc-af9b-489b-bd7b-75d01df85567,3890368,67,58,Werder Bremen,Anthony Ujah,Shot,0.09651317,Off T,Open Play,Left Foot,Normal,From Throw In,108.4,43.7,120.0,34.8,2.1,0
4a34f80f-3a75-403e-a44e-f588d201b31c,3890368,70,36,Wolfsburg,Max Kruse,Shot,0.1749865,Saved,Open Play,Left Foot,Normal,Regular Play,107.2,36.5,109.9,36.9,0.2,0
88162f93-6427-452c-a9b3-cdacb685dbdb,3890368,73,42,Wolfsburg,Ronaldo Aparecido Rodrigues,Shot,0.044384286,Wayward,Open Play,Head,Normal,From Corner,110.0,41.4,119.3,45.9,,0
1cf4fad6-cf27-434b-8ca6-0bd65ceec359,3890368,75,24,Werder Bremen,Clemens Fritz,Shot,0.027284048,Blocked,Open Play,Right Foot,Normal,From Free Kick,103.8,56.9,107.0,53.8,,0
4e8cddb9-cebe-49c0-9cbf-f6223d4ee6c8,3890368,77,38,Wolfsburg,Bas Dost,Shot,0.9185931,Goal,Open Play,Right Foot,Normal,Regular Play,113.2,39.5,120.0,41.7,0.2,1
4d8e19fd-090e-460e-a339-51a79b2dc1ae,3890368,80,58,Wolfsburg,André Schürrle,Shot,0.008687764,Blocked,Open Play,Right Foot,Normal,From Throw In,95.7,58.1,98.2,56.2,,0
c3bf89be-b894-49d2-834d-c1b9e50277d5,3890368,81,22,Wolfsburg,André Schürrle,Shot,0.34043562,Saved,Open Play,Right Foot,Normal,From Throw In,110.3,50.0,112.1,48.0,0.2,0
5156472b-0d64-41cf-9967-877d18b73f79,3890368,84,0,Werder Bremen,Felix Kroos,Shot,0.021964239,Off T,Open Play,Right Foot,Normal,From Throw In,88.4,38.8,120.0,41.1,4.0,0
4902e17e-61b6-489c-a0e0-17d47a5f2b18,3890368,86,7,Wolfsburg,Max Kruse,Shot,0.17313534,Goal,Open Play,Left Foot,Normal,From Corner,109.2,38.5,120.0,36.7,2.0,1
a11c4023-feda-4047-9620-47195ed3ee46,3890368,89,52,Wolfsburg,Ronaldo Aparecido Rodrigues,Shot,0.019969206,Off T,Free Kick,Right Foot,Normal,From Free Kick,84.8,37.4,120.0,35.1,0.8,0
47a6403c-1d84-4318-8e4e-ab765e855b92,3890367,5,29,Hamburger SV,Ivo Iličević,Shot,0.019795042,Blocked,Open Play,Right Foot,Half Volley,From Corner,94.0,35.5,107.1,39.3,,0
06eea998-67e9-4c2f-8ecc-14706cd3c21a,3890367,8,31,Borussia Dortmund,Marco Reus,Shot,0.06921304,Blocked,Free Kick,Right Foot,Normal,From Free Kick,98.6,28.4,107.3,31.8,,0
a6495ffe-8e32-4a2e-acfe-c059d6681631,3890367,15,22,Hamburger SV,Ivo Iličević,Shot,0.14216566,Wayward,Open Play,Right Foot,Half Volley,Regular Play,108.2,29.3,119.3,80.0,,0
2dda1d90-5168-4362-acc2-5bcfe43c7b9a,3890367,18,42,Hamburger SV,Pierre-Michel Lasogga,Shot,0.7835,Goal,Penalty,Right Foot,Normal,Other,108.1,40.1,120.0,37.3,0.9,1
59245c26-f89e-4a89-836c-b18b4a0c379f,3890367,22,0,Borussia Dortmund,Marco Reus,Shot,0.07857255,Saved,Open Play,Right Foot,Normal,From Free Kick,99.6,34.3,117.5,41.7,0.3,0
fd396a07-baf4-4f58-a81f-6c6cce2512a3,3890367,24,50,Borussia Dortmund,İlkay Gündoğan,Shot,0.048996948,Blocked,Open Play,Right Foot,Normal,Regular Play,96.5,36.3,102.1,37.4,,0
feea75f7-38d7-41b5-9e1b-0a41f488ec63,3890367,35,44,Borussia Dortmund,Mats Hummels,Shot,0.085311905,Blocked,Open Play,Head,Normal,From Corner,113.3,47.8,113.6,47.6,,0
29511089-6115-4d2b-b5d6-a8a637862db5,3890367,35,46,Borussia Dortmund,Matthias Ginter,Shot,0.07014556,Blocked,Open Play,Left Foot,Half Volley,From Corner,106.2,41.8,108.4,41.7,,0
e3c79ebc-ecf8-4ee4-b25f-d10dcbb0ffdc,3890367,40,25,Hamburger SV,Lewis Harry Holtby,Shot,0.38967368,Goal,Open Play,Right Foot,Normal,From Counter,110.9,49.3,120.0,38.9,0.4,1
48c5df6b-dabe-4792-8c0f-e7915e44d228,3890367,47,3,Borussia Dortmund,Marcel Schmelzer,Shot,0.027602319,Off T,Open Play,Left Foot,Normal,From Throw In,92.5,27.3,120.0,32.2,3.5,0
aa6e1386-c761-4d29-b480-c497a6f7337c,3890367,49,31,Borussia Dortmund,Henrikh Mkhitaryan,Shot,0.04330413,Off T,Open Play,Right Foot,Normal,Regular Play,99.8,48.9,120.0,33.4,0.2,0
8260a500-2331-44e6-8b40-7932ecb1b7a3,3890367,50,42,Borussia Dortmund,Marcel Schmelzer,Shot,0.034380734,Off T,Open Play,Left Foot,Half Volley,From Throw In,98.1,33.5,120.0,34.1,1.0,0
b786b851-180a-4973-be42-27b933a5c540,3890367,51,18,Borussia Dortmund,Pierre-Emerick Aubameyang,Shot,0.2032934,Off T,Open Play,Left Foot,Normal,From Counter,105.7,28.4,120.0,55.7,0.6,0
ead9a1e0-0d67-4a57-bf30-61601bfd3128,3890367,53,36,Hamburger SV,Nicolai Müller,Shot,0.11135423,Blocked,Open Play,Head,Diving Header,From Throw In,112.8,45.0,113.4,44.7,,0
a9032090-fb57-4306-96e0-5d91bd1928ae,3890367,62,25,Borussia Dortmund,Pierre-Emerick Aubameyang,Shot,0.23768193,Saved,Open Play,Left Foot,Half Volley,From Throw In,110.4,39.0,114.6,39.8,0.5,0
4d275031-4396-43f0-bfac-2ab5ced555f0,3890367,63,4,Borussia Dortmund,İlkay Gündoğan,Shot,0.073725015,Off T,Open Play,Right Foot,Half Volley,From Throw In,101.2,39.8,120.0,46.5,0.2,0
9607fdc3-71bb-4684-a1d1-8d429cab5613,3890367,67,25,Borussia Dortmund,Gonzalo Castro Randon,Shot,0.077227995,Off T,Open Play,Right Foot,Normal,Regular Play,103.5,37.3,120.0,45.7,6.3,0
78f5ed09-e1bb-46d5-bfba-b904c245e0ed,3890367,75,33,Borussia Dortmund,İlkay Gündoğan,Shot,0.07673877,Saved,Free Kick,Right Foot,Normal,From Free Kick,97.3,36.9,119.4,43.2,0.4,0
00fe6645-2a1a-4b51-a989-0b339ba0126b,3890367,77,50,Borussia Dortmund,İlkay Gündoğan,Shot,0.04874154,Off T,Open Play,Right Foot,Normal,Regular Play,99.0,51.5,120.0,29.4,0.3,0
eeceffff-3f02-445e-96a2-3795f798187f,3890367,80,40,Borussia Dortmund,Henrikh Mkhitaryan,Shot,0.08389871,Off T,Open Play,Left Foot,Normal,Regular Play,110.3,26.2,120.0,55.4,0.2,0
a85a297f-aa25-4bda-8b58-c755e8cca42b,3890367,82,57,Hamburger SV,Michael Gregoritsch,Shot,0.07869666,Blocked,Open Play,Right Foot,Normal,Regular Play,101.0,41.6,101.9,41.4,,0
6c0b9918-c286-4164-8517-1c41bc33f78e,3890367,84,39,Hamburger SV,Gideon Jung,Shot,0.022112489,Off T,Open Play,Right Foot,Normal,Regular Play,91.2,35.1,120.0,41.5,6.5,0
8882b4a2-a8db-4adc-b5ac-35c2d18f3a09,3890367,85,39,Borussia Dortmund,Pierre-Emerick Aubameyang,Shot,0.36501777,Goal,Open Play,Left Foot,Normal,From Goal Kick,110.4,41.1,120.0,43.4,0.3,1
5a43312a-2c45-4e5e-8496-36dc1cebf509,3890367,88,27,Borussia Dortmund,Henrikh Mkhitaryan,Shot,0.0063753948,Off T,Open Play,Right Foot,Normal,From Corner,112.6,17.4,120.0,48.6,4.7,0
17c965cb-efd8-4bc6-a80a-1126f05c1581,3890367,89,43,Borussia Dortmund,Gonzalo Castro Randon,Shot,0.06060817,Saved,Open Play,Left Foot,Half Volley,Regular Play,100.1,32.9,119.1,36.8,0.4,0
d453d56f-fcfc-4d29-81cf-ea2e30b8a044,3890367,90,7,Borussia Dortmund,Gonzalo Castro Randon,Shot,0.022391096,Saved,Open Play,Right Foot,Volley,From Corner,95.5,33.7,119.0,41.5,0.7,0
8a742643-8747-42a2-8df2-f3f0b91767cf,3890367,90,10,Borussia Dortmund,Pierre-Emerick Aubameyang,Shot,0.52155393,Saved,Open Play,Right Foot,Normal,From Corner,115.3,44.9,117.8,43.6,0.5,0
54186b9c-3274-403e-8f41-2007d426f7be,3890367,90,25,Borussia Dortmund,Łukasz Piszczek,Shot,0.06452585,Post,Open Play,Left Foot,Normal,From Corner,101.4,52.7,120.0,36.2,1.1,0
f243bb8c-afc0-47b9-bb16-c49498e39317,3890366,3,27,Werder Bremen,Zlatko Junuzović,Shot,0.010865798,Blocked,Free Kick,Right Foot,Normal,From Free Kick,98.9,19.2,105.9,25.3,,0
ade99cd3-d0a4-429e-9ca7-ce4f4826a742,3890366,4,23,Augsburg,Raúl Marcelo Bobadilla,Shot,0.031540357,Saved,Open Play,Right Foot,Normal,Regular Play,98.9,52.1,115.9,43.3,0.2,0
63b8ad18-cced-4c7c-9a9b-7786551bb8c9,3890366,6,18,Augsburg,Philipp Max,Shot,0.0045376797,Off T,Open Play,Left Foot,Normal,Regular Play,60.6,2.0,120.0,53.1,1.0,0
fd15c697-fe09-41b1-b1db-a2b02a7df401,3890366,9,21,Augsburg,Daniel Baier,Shot,0.027156038,Off T,Open Play,Right Foot,Half Volley,From Throw In,93.4,37.9,120.0,40.6,5.4,0
ddbeee46-0aec-45b8-9dd2-d1454630c881,3890366,12,5,Werder Bremen,Fin Bartels,Shot,0.076290675,Post,Open Play,Right Foot,Volley,Regular Play,111.0,51.1,120.0,36.1,0.2,0
9fe6a7ca-12eb-406c-80a9-9782952bf524,3890366,18,45,Werder Bremen,Philipp Bargfrede,Shot,0.020758534,Off T,Open Play,Right Foot,Normal,From Throw In,88.4,46.0,120.0,45.7,4.6,0
9cb03fb6-203a-4308-be51-f6ff04218734,3890366,19,32,Augsburg,Raúl Marcelo Bobadilla,Shot,0.22645444,Off T,Open Play,Right Foot,Lob,Regular Play,108.1,32.1,120.0,48.6,0.8,0
fa396f67-76aa-4f58-8b1f-fe4f957440e2,3890366,28,42,Werder Bremen,Levin Mete Öztunali,Shot,0.034326114,Off T,Open Play,Right Foot,Normal,Regular Play,107.2,54.3,120.0,32.9,0.2,0
